,gen,best,mean,std,solution
418,10.0,64.62000000000006,49.462000000000025,17.255417120429176,8
419,11.0,71.04000000000005,50.74340000000003,17.455013504434774,8
420,12.0,71.04000000000005,52.22340000000003,17.153994299870817,8
421,13.0,71.04000000000005,46.79820000000004,20.143656687900553,8
422,14.0,71.04000000000005,51.57260000000004,16.936179416857875,8
423,15.0,71.04000000000005,49.58720000000003,19.65213261099162,8
424,16.0,71.04000000000005,52.63180000000003,16.533911598892757,8
425,17.0,71.04000000000005,48.814200000000035,21.40973765275979,8
426,18.0,71.04000000000005,49.49200000000003,19.604043052391013,8
427,19.0,71.04000000000005,44.68520000000003,22.822129019002602,8
428,20.0,71.04000000000005,48.74940000000003,20.5438546441509,8
429,21.0,71.04000000000005,53.707400000000035,16.904589590995702,8
430,22.0,71.04000000000005,54.17860000000003,16.643810682653182,8
431,23.0,71.04000000000005,51.675400000000025,19.20273248368576,8
432,24.0,71.04000000000005,50.90460000000003,18.526315522520942,8
433,25.0,71.04000000000005,51.57860000000003,18.932698963433612,8
434,26.0,71.04000000000005,52.814200000000035,17.524832049409213,8
435,27.0,71.04000000000005,52.65940000000003,17.626919743392502,8
436,28.0,71.04000000000005,50.41120000000003,19.9477335695061,8
437,29.0,71.04000000000005,53.71300000000003,16.708646713603116,8
